"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
320.174760919192,0.0238764450752989,0.024463325523672,0.0232895646269257,277.256671291391,0.024951922837689,0.0255594181032013,0.0243444275721768
323.98807950505,0.0237615525244445,0.0243423967394209,0.0231807083094682,280.333029630505,0.0248341996181517,0.025432098301559,0.0242363009347444
327.801398090909,0.0236466599735902,0.0242220687353835,0.0230712512117969,283.443522335392,0.0247164763986144,0.0253051641342281,0.0241277886630008
331.614716676768,0.0235317674227358,0.0241023586809179,0.0229611761645538,286.588528150916,0.0245987531790771,0.0251786339779876,0.0240188723801667
335.428035262626,0.0234168748718815,0.0239832823439079,0.0228504673998551,289.768430024386,0.0244810299595398,0.0250525265109464,0.0239095334081333
339.241353848485,0.0233019823210271,0.0238648538556681,0.0227391107863862,292.98361515218,0.0243633067400026,0.0249268605990395,0.0237997528809656
343.054672434344,0.0231870897701728,0.0237470854883164,0.0226270940520292,296.234475026891,0.0242455835204653,0.0248016551635498,0.0236895118773807
346.867991020202,0.0230721972193185,0.0236299874521635,0.0225144069864734,299.521405485002,0.024127860300928,0.0246769290296782,0.0235787915721778
350.681309606061,0.0229573046684641,0.0235135677205032,0.022401041616425,302.844806755079,0.0240101370813907,0.0245527007568993,0.0234675734058821
354.494628191919,0.0228424121176098,0.0233978318885566,0.0222869923466629,306.205083506505,0.0238924138618534,0.0244289884526726,0.0233558392710342
358.307946777778,0.0227275195667554,0.0232827830722567,0.0221722560612541,309.602644898759,0.0237746906423161,0.024305809572016,0.0232435717126162
362.121265363636,0.0226126270159011,0.0231684218510812,0.022056832180721,313.03790463123,0.0236569674227788,0.0241831807064383,0.0231307541391193
365.934583949495,0.0224977344650467,0.0230547462573567,0.0219407226727368,316.511280993593,0.0235392442032415,0.0240611173667163,0.0230173710397666
369.747902535354,0.0223828419141924,0.0229417518124945,0.0218239320158903,320.023196916745,0.0234215209837042,0.0239396337649132,0.0229034082024952
373.561221121212,0.022267949363338,0.0228294316086104,0.0217064671180657,323.574080024298,0.0233037977641669,0.0238187426017859,0.0227888529265479
377.374539707071,0.0221530568124837,0.0227177764321006,0.0215883371928668,327.164362684648,0.0231860745446296,0.0236984548662366,0.0226736942230226
